date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-07-27,33.4,28.6,37.3,,,311.0,29.6,,1001.9,
2019-07-28,32.7,27.6,37.0,,,309.0,16.6,,1002.7,
2019-07-29,33.1,27.2,38.4,,,314.0,12.8,,1004.2,
2019-07-30,33.2,28.0,40.1,,,331.0,9.6,,1003.7,
2019-07-31,33.6,28.0,40.6,,,350.0,10.8,,1003.4,
2019-08-01,34.3,29.4,39.8,,,358.0,8.4,,1004.4,
2019-08-02,35.3,30.4,40.0,,,313.0,20.0,,1006.2,
2019-08-03,35.2,30.6,39.5,,,309.0,18.6,,1004.8,
2019-08-04,34.4,29.7,39.2,,,318.0,18.8,,1004.2,
2019-08-05,35.0,31.2,40.4,,,324.0,15.8,,1004.0,
2019-08-06,33.8,28.9,38.3,,,311.0,18.1,,1005.5,
2019-08-07,32.4,27.0,37.0,,,309.0,19.0,,1006.3,
2019-08-08,32.8,27.0,38.6,,,320.0,12.4,,1006.4,
2019-08-09,32.8,28.1,37.9,,,326.0,12.7,,1005.7,
2019-08-10,33.2,28.0,38.5,,,326.0,11.5,,1005.4,
2019-08-11,32.7,27.8,37.1,,,25.0,10.6,,1005.3,
2019-08-12,32.3,27.7,38.0,,,91.0,7.1,,1005.1,
2019-08-13,31.2,26.7,35.5,,,96.0,8.8,,1004.9,
2019-08-14,32.8,27.6,37.0,,,16.0,8.9,,1006.5,
2019-08-15,33.9,28.1,39.0,,,87.0,8.3,,1008.0,
2019-08-16,33.8,29.2,39.8,,,77.0,7.0,,1006.7,
2019-08-17,35.0,29.8,40.0,,,316.0,22.0,,1005.6,
2019-08-18,33.4,30.2,37.6,,,307.0,25.4,,1005.5,
2019-08-19,32.9,28.0,37.6,,,314.0,20.1,,1007.3,
2019-08-20,32.2,26.5,37.1,,,303.0,18.3,,1008.8,
2019-08-21,31.9,26.9,37.4,,,306.0,22.3,,1007.9,
2019-08-22,32.7,28.0,37.0,,,315.0,25.1,,1005.3,
2019-08-23,32.2,27.8,36.0,,,319.0,21.0,,1005.1,
2019-08-24,33.2,27.9,39.0,,,334.0,11.1,,1006.8,
2019-08-25,34.3,28.7,39.4,,,316.0,15.1,,1007.2,
2019-08-26,34.0,29.1,39.3,,,311.0,19.2,,1006.7,
2019-08-27,33.9,29.0,39.0,,,316.0,22.5,,1006.8,
2019-08-28,33.7,29.3,38.2,,,310.0,23.7,,1007.1,
2019-08-29,32.9,29.0,37.0,,,308.0,25.4,,1007.0,
2019-08-30,32.6,28.0,36.7,,,313.0,24.8,,1005.9,
2019-08-31,32.9,28.8,38.1,,,316.0,22.2,,1004.4,
2019-09-01,33.1,28.0,37.6,,,312.0,21.3,,1003.5,
2019-09-02,32.3,27.8,36.3,,,316.0,19.4,,1005.5,
2019-09-03,32.0,27.0,37.5,,,314.0,21.7,,1006.4,
2019-09-04,31.1,26.5,35.5,,,313.0,23.8,,1005.5,
2019-09-05,32.9,26.7,38.0,,,309.0,21.6,,1006.3,
2019-09-06,33.6,28.0,39.0,,,330.0,12.3,,1008.2,
2019-09-07,33.2,27.6,38.1,,,322.0,13.1,,1007.9,
2019-09-08,31.7,27.7,35.5,,,314.0,25.8,,1007.2,
2019-09-09,30.7,26.0,35.0,,,309.0,27.2,,1006.4,
2019-09-10,30.3,25.8,34.6,,,309.0,22.3,,1007.0,
2019-09-11,30.8,25.8,35.6,,,310.0,21.4,,1009.3,
2019-09-12,30.9,26.2,35.1,,,308.0,27.6,,1009.3,
2019-09-13,30.1,24.6,35.2,,,310.0,25.2,,1007.3,
2019-09-14,30.0,25.5,35.0,,,307.0,19.3,,1007.3,
2019-09-15,30.7,25.0,35.8,,,311.0,15.7,,1008.9,
2019-09-16,30.7,26.3,36.0,,,309.0,19.0,,1009.6,
2019-09-17,31.0,26.6,36.6,,,311.0,26.3,,1008.9,
2019-09-18,31.2,26.0,35.4,,,311.0,21.7,,1008.7,
2019-09-19,31.4,26.0,35.5,,,312.0,22.1,,1008.4,
2019-09-20,31.3,27.0,35.8,,,324.0,26.3,,1007.8,
2019-09-21,30.0,26.0,35.0,,,317.0,28.8,,1007.7,
2019-09-22,29.6,24.6,34.2,,,307.0,26.3,,1008.3,
2019-09-23,29.5,25.0,33.8,,,309.0,23.9,,1009.3,
2019-09-24,29.0,23.5,33.7,,,313.0,20.8,,1009.0,
2019-09-25,28.4,23.0,34.0,,,313.0,19.7,,1009.2,
2019-09-26,30.8,24.6,36.3,,,308.0,17.3,,1009.5,
2019-09-27,30.9,25.3,36.3,,,311.0,13.6,,1009.2,
2019-09-28,30.4,25.3,35.6,,,321.0,20.3,,1009.9,
2019-09-29,29.3,25.7,33.4,,,316.0,21.2,,1009.1,
2019-09-30,28.5,23.0,33.1,,,311.0,20.4,,1008.3,
2019-10-01,28.2,23.6,33.6,,,319.0,15.8,,1008.6,
2019-10-02,28.6,23.0,34.0,,,305.0,13.3,,1010.8,
2019-10-03,29.7,26.0,35.0,,,318.0,14.4,,1011.5,
2019-10-04,30.7,26.0,36.0,,,316.0,13.4,,1010.3,
2019-10-05,30.9,26.0,36.6,,,317.0,14.4,,1008.4,
2019-10-06,29.5,26.0,33.0,,,316.0,12.9,,1008.7,
2019-10-07,29.8,25.0,35.0,,,310.0,15.7,,1009.1,
2019-10-08,30.3,25.7,35.6,,,307.0,15.0,,1011.2,
2019-10-09,30.8,25.5,35.0,,,314.0,22.0,,1012.9,
2019-10-10,29.6,25.0,33.8,,,325.0,19.2,,1011.9,
2019-10-11,29.3,24.8,34.0,,,321.0,17.1,,1011.3,
2019-10-12,29.3,24.8,34.0,,,317.0,18.6,,1010.7,
2019-10-13,29.4,24.7,34.1,,,310.0,19.6,,1010.6,
2019-10-14,29.2,24.8,34.8,,,319.0,13.2,,1012.2,
2019-10-15,29.9,26.8,35.3,,,317.0,14.0,,1011.3,
2019-10-16,29.8,27.0,32.0,,,308.0,19.1,,1011.5,
2019-10-17,29.2,27.0,33.0,,,309.0,19.1,,1013.5,
2019-10-18,29.1,25.4,33.5,,,309.0,22.2,,1013.0,
2019-10-19,28.2,23.0,34.2,,,320.0,15.9,,1013.3,
2019-10-20,28.7,23.4,35.0,,,311.0,12.7,,1013.9,
2019-10-21,28.8,22.3,36.1,,,323.0,8.4,,1011.8,
2019-10-22,28.4,23.5,35.0,,,340.0,6.5,,1008.7,
2019-10-23,27.0,23.0,32.0,,,319.0,15.6,,1009.2,
2019-10-24,25.4,20.8,30.4,,,302.0,13.3,,1011.0,
2019-10-25,26.1,20.7,31.0,,,317.0,8.1,,1011.5,
2019-10-26,26.7,21.0,32.5,,,295.0,13.6,,1011.5,
2019-10-27,25.2,21.5,29.1,,,312.0,22.9,,1011.0,
2019-10-28,25.6,21.9,30.8,,,302.0,18.2,,1011.0,
2019-10-29,24.7,21.0,29.2,,,299.0,21.5,,1012.6,
2019-10-30,24.8,19.8,30.6,,,304.0,15.5,,1013.9,
2019-10-31,24.9,20.0,30.1,,,303.0,19.0,,1013.2,
2019-11-01,24.4,21.0,29.9,,,309.0,22.2,,1012.3,
2019-11-02,24.7,19.7,32.0,,,303.0,12.9,,1013.0,
2019-11-03,25.4,18.6,32.3,,,306.0,8.9,,1013.8,
2019-11-04,25.2,19.0,32.0,,,306.0,10.6,,1015.3,
2019-11-05,25.2,19.4,31.2,,,304.0,13.4,,1013.1,
2019-11-06,24.6,19.4,30.0,,,307.0,13.5,,1012.0,
2019-11-07,25.1,20.9,31.5,,,323.0,8.8,,1011.1,
2019-11-08,24.9,21.0,30.9,,,310.0,6.4,,1012.0,
2019-11-09,26.2,21.9,31.3,,,306.0,20.6,,1012.0,
2019-11-10,25.9,22.0,30.5,,,312.0,17.4,,1011.4,
2019-11-11,25.5,22.5,30.4,,,311.0,12.4,,1011.1,
2019-11-12,26.3,21.0,32.2,,,319.0,6.6,,1010.5,
2019-11-13,26.6,21.7,32.4,,,6.0,6.0,,1010.1,
2019-11-14,26.5,22.0,31.7,,,149.0,5.9,,1011.0,
2019-11-15,25.3,22.0,29.6,,,303.0,22.4,,1013.4,
2019-11-16,23.4,19.8,28.0,,,295.0,23.0,,1012.3,
2019-11-17,23.2,19.6,28.0,,,291.0,11.3,,1012.0,
2019-11-18,23.4,19.7,29.1,,,321.0,7.6,,1013.8,
2019-11-19,23.0,18.0,29.0,,,304.0,6.0,,1015.3,
2019-11-20,21.8,17.8,28.0,,,303.0,10.1,,1015.7,
2019-11-21,21.9,17.0,28.2,,,289.0,8.9,,1015.2,
2019-11-22,22.6,15.0,29.2,,,294.0,5.9,,1014.5,
2019-11-23,21.4,17.7,27.5,,,298.0,19.4,,1015.4,
2019-11-24,21.3,16.7,27.0,,,297.0,15.9,,1015.0,
2019-11-25,22.4,14.9,28.0,,,176.0,7.7,,1014.6,
2019-11-26,23.6,16.0,31.0,,,163.0,5.7,,1013.0,
2019-11-27,23.7,19.0,30.4,,,308.0,16.0,,1013.2,
2019-11-28,21.1,15.3,26.9,,,298.0,17.8,,1016.2,
2019-11-29,21.6,17.8,27.2,,,299.0,17.0,,1017.0,
2019-11-30,21.3,16.0,27.4,,,299.0,15.9,,1015.2,
2019-12-01,20.8,16.0,26.3,,,301.0,18.3,,1014.0,
2019-12-02,21.3,17.0,27.0,,,300.0,21.4,,1016.2,
2019-12-03,20.1,16.0,25.1,,,295.0,17.4,,1016.6,
2019-12-04,19.7,15.5,25.1,,,295.0,18.4,,1016.2,
2019-12-05,20.4,15.3,26.6,,,301.0,19.0,,1016.7,
2019-12-06,20.6,17.0,26.0,,,296.0,24.8,,1017.7,
2019-12-07,19.0,15.0,23.5,,,299.0,21.4,,1017.8,
2019-12-08,19.3,15.5,24.4,,,293.0,17.7,,1016.8,
2019-12-09,19.8,14.0,25.1,,,295.0,13.2,,1015.3,
2019-12-10,20.2,15.0,26.3,,,259.0,7.5,,1014.4,
2019-12-11,20.3,14.1,27.2,,,252.0,5.0,,1013.4,
2019-12-12,20.6,14.9,28.3,,,281.0,17.9,,1011.7,
2019-12-13,18.2,12.9,23.3,,,307.0,16.6,,1015.7,
2019-12-14,17.4,11.8,24.3,,,275.0,10.4,,1016.8,
2019-12-15,18.7,11.0,25.6,,,280.0,6.5,,1015.7,
2019-12-16,18.1,13.0,23.8,,,295.0,13.5,,1018.7,
2019-12-17,18.6,15.0,24.0,,,294.0,14.8,,1022.3,
2019-12-18,18.8,14.3,25.2,,,307.0,11.4,,1024.6,
2019-12-19,18.0,14.7,25.2,,,300.0,9.6,,1024.2,
2019-12-20,18.2,12.4,25.1,,,310.0,8.2,,1021.5,
2019-12-21,18.3,12.4,25.0,,,291.0,13.7,,1019.4,
2019-12-22,17.8,12.0,24.2,,,305.0,17.2,,1017.9,
2019-12-23,17.3,9.9,26.2,,,273.0,7.0,,1015.5,
2019-12-24,17.7,9.8,26.7,,,257.0,5.2,,1014.5,
2019-12-25,18.1,14.0,23.0,,,281.0,19.3,,1016.1,
2019-12-26,18.7,14.0,23.7,,,272.0,11.7,,1017.0,
2019-12-27,16.6,12.0,23.0,,,297.0,16.4,,1017.0,
2019-12-28,16.2,10.9,22.0,,,293.0,11.1,,1017.3,
2019-12-29,16.0,10.0,22.4,,,272.0,8.6,,1016.3,
2019-12-30,17.0,9.0,24.2,,,301.0,8.4,,1017.3,
2019-12-31,15.7,10.4,20.9,,,300.0,19.1,,1019.8,
2020-01-01,16.6,12.0,22.2,,,294.0,18.0,,1015.9,
2020-01-02,16.8,13.0,22.0,,,295.0,13.4,,1016.2,
2020-01-03,15.3,12.0,21.0,,,305.0,21.0,,1019.6,
2020-01-04,14.6,9.2,20.0,,,298.0,15.8,,1019.8,
2020-01-05,13.8,5.9,20.2,,,291.0,14.1,,1018.9,
2020-01-06,13.6,6.5,21.0,,,292.0,5.0,,1018.2,
2020-01-07,15.1,7.0,22.6,,,350.0,8.2,,1017.5,
2020-01-08,14.4,9.6,20.1,,,288.0,20.9,,1019.1,
2020-01-09,14.0,9.0,19.5,,,270.0,19.4,,1018.0,
2020-01-10,14.3,9.6,19.0,,,286.0,18.8,,1017.8,
2020-01-11,14.7,11.0,20.8,,,285.0,13.5,,1023.1,
2020-01-12,15.7,10.8,21.6,,,300.0,9.6,,1023.7,
2020-01-13,17.0,11.9,22.4,,,300.0,16.2,,1021.8,
2020-01-14,17.4,12.0,23.5,,,295.0,10.2,,1021.2,
2020-01-15,18.2,14.0,24.8,,,321.0,6.5,,1018.1,
2020-01-16,19.5,13.0,26.1,,,19.0,4.0,,1013.2,
2020-01-17,17.8,13.6,22.8,,,295.0,25.1,,1015.0,
2020-01-18,17.4,12.6,22.6,,,289.0,20.1,,1017.9,
2020-01-19,16.8,11.8,21.0,,,300.0,21.7,,1020.6,
2020-01-20,16.3,10.5,22.2,,,299.0,21.0,,1023.5,
2020-01-21,14.8,12.0,19.4,,,294.0,28.8,,1022.1,
2020-01-22,14.0,9.4,21.0,,,298.0,22.2,,1022.0,
2020-01-23,15.1,10.0,20.0,,,292.0,15.1,,1023.0,
2020-01-24,15.9,10.0,22.0,,,295.0,20.8,,1021.8,
2020-01-25,14.3,10.0,19.5,,,298.0,14.5,,1026.5,
2020-01-26,15.2,10.6,20.8,,,293.0,12.0,,1026.6,
2020-01-27,15.4,9.4,22.0,,,302.0,8.4,,1022.3,
2020-01-28,16.3,10.0,23.2,,,306.0,12.0,,1017.9,
2020-01-29,17.1,12.3,22.3,,,298.0,19.9,,1020.5,
2020-01-30,17.4,12.6,23.0,,,300.0,13.7,,1020.5,
2020-01-31,17.6,13.0,23.0,,,296.0,22.6,,1018.6,
2020-02-01,15.9,11.5,21.5,,,304.0,19.5,,1020.5,
2020-02-02,16.7,12.0,22.4,,,296.0,15.5,,1020.7,
2020-02-03,17.3,11.8,24.0,,,304.0,17.8,,1018.9,
2020-02-04,17.7,13.0,23.3,,,303.0,22.5,,1017.1,
2020-02-05,18.2,13.0,24.0,,,320.0,9.3,,1015.9,
2020-02-06,18.6,12.0,26.0,,,34.0,5.3,,1016.7,
2020-02-07,18.7,13.0,27.2,,,331.0,11.2,,1017.0,
2020-02-08,16.6,12.0,21.5,,,303.0,25.5,,1022.3,
2020-02-09,14.6,10.0,19.8,,,298.0,23.7,,1024.7,
2020-02-10,13.7,9.2,18.0,,,299.0,27.0,,1024.5,
2020-02-11,14.7,9.7,20.0,,,292.0,18.4,,1023.4,
2020-02-12,16.0,9.0,23.0,,,304.0,8.3,,1023.0,
2020-02-13,18.1,11.9,25.3,,,321.0,9.1,,1021.3,
2020-02-14,20.1,11.9,27.0,,,326.0,7.8,,1017.8,
2020-02-15,20.4,14.0,28.0,,,309.0,8.6,,1013.4,
2020-02-16,20.2,14.3,26.2,,,306.0,20.9,,1012.6,
2020-02-17,18.7,13.0,23.6,,,305.0,16.0,,1014.7,
2020-02-18,18.8,12.8,24.2,,,310.0,13.8,,1014.0,
2020-02-19,17.7,15.0,21.9,,,307.0,18.5,,1015.9,
2020-02-20,16.8,12.0,22.5,,,304.0,12.1,,1019.4,
2020-02-21,18.8,12.0,25.0,,,322.0,6.7,,1016.7,
2020-02-22,17.5,12.0,22.8,,,303.0,14.6,,1017.5,
2020-02-23,17.8,12.0,22.6,,,298.0,12.3,,1016.3,
2020-02-24,17.7,14.6,23.0,,,305.0,14.3,,1013.5,
2020-02-25,16.5,11.0,21.8,,,301.0,22.8,,1016.8,
2020-02-26,17.3,10.6,24.2,,,310.0,8.5,,1020.7,
2020-02-27,19.7,12.0,27.2,,,331.0,6.3,,1018.3,
2020-02-28,22.2,13.0,29.4,,,301.0,12.6,,1014.0,
2020-02-29,20.4,15.3,25.4,,,315.0,23.5,,1013.8,
2020-03-01,18.3,13.7,23.1,,,311.0,20.9,,1017.5,
2020-03-02,18.3,12.5,24.1,,,305.0,18.0,,1018.3,
2020-03-03,18.8,11.8,26.0,,,318.0,10.7,,1017.3,
2020-03-04,20.7,12.0,30.0,,,12.0,4.0,,1013.3,
2020-03-05,21.0,13.0,27.2,,,90.0,7.6,,1011.6,
2020-03-06,22.0,16.5,27.0,,,291.0,27.1,,1011.2,
2020-03-07,19.8,14.8,25.4,,,307.0,16.5,,1016.9,
2020-03-08,21.0,15.0,28.0,,,321.0,9.5,,1017.0,
2020-03-09,21.3,15.0,29.0,,,34.0,3.2,,1012.9,
2020-03-10,21.2,14.6,27.2,,,323.0,15.9,,1012.6,
2020-03-11,22.2,17.4,28.0,,,347.0,9.1,,1010.4,
2020-03-12,23.0,19.4,26.0,0.3,,126.0,15.5,,1004.0,
2020-03-13,19.1,15.0,21.7,0.0,,216.0,20.9,,1007.2,
2020-03-14,21.0,18.9,26.0,,,292.0,22.0,,1013.1,
2020-03-15,21.4,17.0,27.0,,,315.0,10.6,,1015.6,
2020-03-16,23.4,18.0,29.2,,,318.0,11.1,,1013.7,
2020-03-17,22.1,19.0,28.2,,,315.0,24.0,,1012.1,
2020-03-18,18.3,13.6,23.0,,,314.0,29.0,,1015.5,
2020-03-19,18.6,12.0,24.6,,,309.0,18.8,,1016.1,
2020-03-20,17.9,13.0,22.5,,,310.0,20.8,,1014.7,
2020-03-21,17.1,12.0,22.0,,,305.0,23.0,,1014.0,
2020-03-22,17.2,11.0,23.2,,,314.0,11.0,,1017.0,
2020-03-23,20.2,12.7,24.6,,,101.0,9.5,,1013.9,
2020-03-24,23.1,17.0,28.0,,,44.0,4.7,,1009.2,
2020-03-25,22.9,18.0,28.1,,,307.0,23.9,,1009.1,
2020-03-26,23.1,19.0,30.0,,,28.0,10.2,,1007.4,
2020-03-27,24.2,21.0,27.9,,,85.0,11.8,,1004.6,
2020-03-28,23.2,19.5,27.4,,,314.0,28.5,,1011.6,
2020-03-29,21.7,16.5,27.0,,,319.0,16.2,,1014.3,
2020-03-30,22.7,16.0,28.9,,,69.0,7.3,,1013.1,
2020-03-31,23.3,17.0,27.7,,,117.0,10.0,,1010.0,
2020-04-01,24.2,19.7,28.5,,,322.0,18.3,,1012.2,
2020-04-02,22.9,17.6,28.0,,,312.0,17.6,,1012.9,
2020-04-03,23.6,18.8,30.0,,,318.0,12.3,,1014.1,
2020-04-04,25.4,18.4,33.4,,,345.0,8.0,,1012.5,
2020-04-05,27.1,19.5,38.0,,,30.0,5.0,,1010.5,
2020-04-06,26.1,22.0,30.7,,,309.0,24.3,,1012.2,
2020-04-07,23.9,18.8,29.1,,,311.0,25.6,,1011.8,
2020-04-08,22.1,16.7,27.5,,,305.0,25.0,,1012.4,
2020-04-09,22.7,17.0,27.2,,,307.0,23.3,,1011.8,
2020-04-10,21.8,17.4,26.0,,,314.0,20.2,,1013.2,
2020-04-11,21.8,15.9,27.7,,,307.0,17.7,,1015.1,
2020-04-12,23.2,17.5,27.1,,,321.0,16.6,,1015.3,
2020-04-13,23.2,17.6,28.1,,,311.0,19.8,,1013.6,
2020-04-14,23.6,18.0,27.7,,,318.0,26.8,,1012.4,
2020-04-15,24.7,18.5,30.3,,,341.0,8.8,,1015.8,
2020-04-16,25.1,18.0,31.0,,,45.0,7.2,,1011.3,
2020-04-17,23.5,18.3,27.8,,,309.0,31.4,,1009.5,
2020-04-18,23.4,17.8,29.5,,,313.0,15.2,,1011.1,
2020-04-19,24.8,18.8,30.0,,,313.0,18.4,,1009.0,
2020-04-20,25.2,20.2,31.2,,,329.0,13.9,,1008.6,
2020-04-21,25.9,21.0,33.6,,,20.0,10.3,,1009.6,
2020-04-22,25.1,20.5,33.6,,,91.0,9.5,,1009.1,
2020-04-23,26.3,20.4,32.6,,,329.0,11.4,,1009.8,
2020-04-24,25.3,19.0,30.1,,,81.0,12.4,,1006.1,
2020-04-25,24.3,20.5,29.2,,,331.0,27.7,,1008.4,
2020-04-26,23.9,18.0,28.4,,,319.0,15.5,,1012.1,
2020-04-27,24.8,18.0,31.2,,,326.0,9.7,,1011.7,
2020-04-28,27.2,20.0,34.1,,,348.0,8.7,,1007.7,
2020-04-29,25.4,21.0,31.0,,,309.0,23.0,,1010.0,
2020-04-30,24.9,18.8,30.2,,,314.0,24.6,,1011.0,
2020-05-01,27.6,21.0,34.1,,,322.0,12.8,,1011.5,
2020-05-02,28.2,21.0,36.4,,,355.0,7.0,,1011.1,
2020-05-03,26.6,21.8,33.0,,,3.0,6.9,,1009.2,
2020-05-04,29.2,23.4,35.0,,,309.0,18.2,,1007.9,
2020-05-05,27.9,21.8,34.2,,,335.0,16.0,,1009.1,
2020-05-06,24.4,19.0,29.1,,,316.0,23.0,,1013.1,
2020-05-07,26.1,21.0,31.4,,,312.0,14.8,,1011.4,
2020-05-08,28.2,21.6,36.8,,,348.0,10.3,,1007.9,
2020-05-09,26.4,23.0,31.6,,,327.0,22.7,,1009.8,
2020-05-10,26.1,21.4,31.1,,,322.0,17.2,,1013.2,
2020-05-11,27.3,20.9,33.2,,,317.0,17.2,,1013.1,
2020-05-12,28.3,21.6,35.2,,,330.0,13.9,,1011.3,
2020-05-13,30.5,23.8,36.3,,,327.0,12.6,,1009.8,
2020-05-14,32.0,27.0,37.8,,,313.0,21.4,,1007.8,
2020-05-15,30.6,25.7,36.4,,,326.0,18.8,,1006.2,
2020-05-16,32.2,25.2,40.2,,,10.0,8.0,,1007.7,
2020-05-17,33.1,26.4,41.2,,,19.0,6.0,,1008.3,
2020-05-18,32.5,26.5,40.1,,,34.0,6.2,,1007.9,
2020-05-19,31.4,25.4,38.4,,,64.0,4.8,,1008.5,
2020-05-20,32.0,25.6,39.4,,,49.0,4.8,,1006.6,
2020-05-21,31.7,26.4,37.6,,,89.0,7.7,,1006.7,
2020-05-22,32.8,27.0,38.0,,,334.0,13.8,,1008.7,
2020-05-23,31.0,28.0,36.0,,,313.0,27.7,,1010.9,
2020-05-24,26.4,23.0,31.8,,,316.0,34.3,,1012.3,
2020-05-25,24.9,19.4,30.0,,,314.0,24.2,,1013.1,
2020-05-26,28.1,21.8,34.1,,,313.0,18.6,,1011.0,
2020-05-27,29.1,23.0,33.5,,,312.0,21.8,,1010.5,
2020-05-28,27.7,23.0,32.6,,,311.0,27.5,,1011.5,
2020-05-29,27.4,22.0,33.4,,,307.0,31.7,,1012.7,
2020-05-30,26.1,20.8,31.2,,,310.0,26.7,,1011.9,
2020-05-31,26.5,21.0,32.0,,,313.0,25.7,,1010.6,
2020-06-01,29.3,23.0,35.5,,,314.0,14.8,,1008.9,
2020-06-02,32.6,26.1,42.3,,,298.0,15.8,,1006.0,
2020-06-03,30.4,24.9,36.0,,,326.0,12.6,,1009.5,
2020-06-04,30.6,24.3,38.0,,,348.0,9.4,,1009.1,
2020-06-05,30.7,26.3,37.0,,,322.0,23.0,,1009.3,
2020-06-06,30.1,24.3,36.0,,,329.0,14.9,,1008.7,
2020-06-07,31.6,24.5,39.5,,,354.0,7.7,,1006.9,
2020-06-08,31.7,25.6,38.7,,,337.0,9.6,,1005.3,
2020-06-09,31.7,26.5,37.0,,,323.0,19.7,,1006.3,
2020-06-10,32.3,26.2,38.6,,,323.0,21.2,,1007.9,
2020-06-11,33.9,29.2,40.1,,,320.0,25.7,,1007.8,
2020-06-12,31.6,26.7,36.5,,,327.0,21.0,,1008.3,
2020-06-13,34.4,26.0,41.5,,,356.0,6.6,,1005.7,
2020-06-14,32.6,28.0,37.0,,,328.0,18.9,,1003.9,
2020-06-15,30.4,26.5,35.0,,,313.0,28.7,,1006.4,
2020-06-16,30.6,24.4,35.8,,,317.0,21.2,,1007.3,
2020-06-17,33.4,25.2,41.6,,,345.0,9.9,,1007.0,
2020-06-18,31.8,27.4,36.0,,,326.0,23.4,,1006.9,
2020-06-19,31.1,26.4,35.4,,,316.0,31.9,,1007.3,
2020-06-20,31.3,26.0,36.0,,,312.0,27.9,,1007.9,
2020-06-21,32.5,26.0,38.0,,,322.0,14.7,,1008.0,
2020-06-22,35.4,27.8,41.0,,,331.0,10.7,,1007.5,
2020-06-23,34.0,29.8,39.2,,,322.0,18.8,,1008.8,
2020-06-24,32.4,27.0,39.0,,,331.0,21.1,,1009.7,
2020-06-25,29.9,25.5,35.0,,,310.0,26.2,,1007.6,
2020-06-26,30.1,24.0,35.0,,,317.0,21.6,,1005.2,
2020-06-27,31.3,26.0,36.4,,,331.0,13.2,,1005.4,
2020-06-28,32.4,26.3,36.7,,,325.0,13.9,,1005.1,
2020-06-29,32.3,27.0,37.2,,,328.0,15.3,,1004.0,
2020-06-30,32.9,27.9,36.4,,,311.0,24.9,,1003.2,
2020-07-01,31.8,26.9,36.0,,,313.0,21.0,,1003.3,
2020-07-02,33.4,26.6,38.0,,,318.0,16.5,,1001.9,
2020-07-03,33.9,28.0,40.0,,,334.0,11.3,,1002.9,
2020-07-04,34.4,28.5,39.2,,,320.0,14.5,,1004.7,
2020-07-05,33.7,29.7,39.0,,,313.0,21.2,,1002.1,
2020-07-06,33.8,29.3,38.7,,,313.0,22.8,,1001.2,
2020-07-07,34.7,28.5,40.2,,,305.0,16.1,,1003.0,
2020-07-08,33.1,28.3,38.8,,,324.0,12.8,,1005.1,
2020-07-09,33.3,29.0,37.0,,,321.0,19.7,,1005.2,
2020-07-10,32.7,28.2,37.0,,,317.0,15.9,,1005.1,
2020-07-11,33.3,28.5,37.3,,,319.0,23.5,,1005.5,
2020-07-12,33.7,29.0,38.3,,,319.0,26.2,,1002.6,
2020-07-13,32.9,27.9,37.0,,,316.0,22.6,,1001.0,
2020-07-14,32.6,28.0,39.7,,,344.0,11.7,,1003.1,
2020-07-15,34.1,26.8,39.2,,,318.0,15.8,,1005.3,
2020-07-16,33.0,28.8,36.3,,,316.0,26.9,,1003.3,
2020-07-17,32.1,27.4,36.0,,,312.0,23.4,,1002.8,
2020-07-18,32.5,27.6,36.7,,,321.0,20.2,,1004.0,
2020-07-19,32.4,27.5,37.0,,,332.0,12.5,,1004.3,
2020-07-20,33.2,28.3,38.5,,,318.0,18.6,,1004.7,
2020-07-21,33.2,29.8,37.0,,,319.0,28.5,,1003.0,
2020-07-22,32.7,28.7,35.5,,,321.0,26.8,,1000.6,
2020-07-23,32.8,28.9,36.8,,,320.0,16.9,,1000.5,
2020-07-24,33.6,28.7,39.7,,,328.0,15.6,,1001.2,
2020-07-25,34.4,29.7,39.2,,,320.0,20.9,,1001.6,
2020-07-26,33.3,28.9,39.1,,,323.0,25.3,,1002.1,
2020-07-27,33.8,31.0,37.0,,,323.0,23.6,,1002.8,
2020-07-28,33.2,29.6,38.0,,,329.0,18.9,,1003.4,
2020-07-29,35.1,30.0,39.0,,,326.0,20.9,,1004.0,
2020-07-30,35.0,31.0,40.2,,,332.0,17.7,,1005.2,
2020-07-31,35.6,30.4,40.4,,,325.0,22.1,,1004.2,
2020-08-01,35.8,31.0,41.4,,,319.0,23.6,,1001.5,
2020-08-02,33.5,30.0,39.5,,,341.0,10.2,,1003.3,
2020-08-03,34.9,28.0,40.4,,,358.0,5.6,,1005.1,
2020-08-04,36.0,31.0,41.2,,,301.0,21.9,,1004.0,
2020-08-05,34.6,29.8,39.5,,,308.0,19.9,,1003.7,
2020-08-06,33.3,28.0,38.4,,,317.0,11.6,,1005.8,
2020-08-07,34.5,28.7,41.6,,,323.0,12.4,,1006.3,
2020-08-08,35.3,29.6,40.6,,,315.0,25.7,,1004.8,
2020-08-09,35.2,31.0,39.7,,,309.0,25.9,,1004.8,
2020-08-10,35.0,30.2,39.0,,,318.0,15.0,,1006.4,
2020-08-11,34.3,29.7,38.9,,,314.0,16.7,,1007.2,
2020-08-12,32.8,28.8,37.0,,,319.0,20.7,,1005.5,
2020-08-13,32.5,28.0,37.1,,,311.0,16.3,,1004.1,
2020-08-14,33.3,28.4,38.2,,,315.0,14.4,,1002.9,
2020-08-15,33.6,28.6,39.2,,,317.0,13.0,,1002.2,
2020-08-16,33.8,28.5,39.1,,,318.0,11.6,,1002.6,
